idRestaurant,name,borough,inspectionDate,grade
50010968,STARBUCKS,BRONX,2015-05-19,A
40401066,SALAM CAFE & REST,MANHATTAN,2014-08-06,A
50001584,NORTHERN TERRITORY,BROOKLYN,2016-03-16,
50038614,HAYMAKER BAR & KITCHEN,MANHATTAN,2015-12-17,
41483220,CLUBS GYRO,BROOKLYN,2014-07-02,C
41386399,AN CHOI,MANHATTAN,2013-07-02,
41717867,PRONTO DELI,QUEENS,2016-03-09,
41340016,KAFANA,MANHATTAN,2013-03-27,A
41461165,NEW BRISAS LATINAS BAKERY RESTAURANT,QUEENS,2013-04-12,A
40576056,BARRY'S RESTAURANT,BRONX,2016-06-30,A
40401316,PELHAM BAY DINER,BRONX,2014-09-05,
50000895,WAH SING,QUEENS,2016-04-07,A
41457638,FINEST DUMPLING RESTAURANT,MANHATTAN,2015-10-16,
41371762,LA FIESTA RESTAURANT,BRONX,2015-08-20,
41519383,BALIMAYA RESTAURANT,BRONX,2013-11-12,C
41241298,ALCHEMY,BROOKLYN,2014-06-11,
50001957,RUSTICO,MANHATTAN,2016-06-09,
41676147,MEI HAO RESTAURANT,BROOKLYN,2014-02-13,
40789374,CITY CHOW CAFE,MANHATTAN,2015-11-09,A
50033791,BENSON'S NYC,MANHATTAN,2015-06-25,
41623893,BROOKLYN TAP HOUSE,BROOKLYN,2016-04-18,
40387277,PECULIAR PUB,MANHATTAN,2014-04-01,B
40857107,ARZU RESTAURANT,QUEENS,2013-07-11,A
41459443,T & T RESTAURANT,QUEENS,2015-09-14,
40599617,LUNCH BOX,MANHATTAN,2016-03-17,
41374209,JOHN'S FRIED CHICKEN,MANHATTAN,2015-09-11,A
41634004,MORNING STAR RESTAURANT,MANHATTAN,2013-12-09,
41700186,ROGUE AND CANON,MANHATTAN,2014-02-05,
50000202,CHUNG CHUN KITCHEN,BROOKLYN,2014-05-27,A
41722121,EAST BUFFET & RESTAURANT,QUEENS,2016-06-04,A
50004442,BAKERY ON 3RD CAFE,MANHATTAN,2015-02-06,
41599963,LA CEMITA RESTAURANT,BROOKLYN,2016-04-18,
41661506,SANGRIA 46,MANHATTAN,2013-02-07,
50001362,TONE AUTHENTIC GEORGIAN BAKERY & CUISINE,BROOKLYN,2014-09-17,C
41680423,AUNTIE ANNE'S PRETZELS,BROOKLYN,2015-05-19,A
41574984,TENGU SUSHI & NOODLE HOUSE,BROOKLYN,2014-04-19,A
41503546,RAYMI,MANHATTAN,2016-10-07,
40396769,POPEYES LOUISIANA KITCHEN,QUEENS,2013-09-19,A
50039133,COMMUNITEA,QUEENS,2015-10-23,A
41076583,CHIP SHOP,BROOKLYN,2015-09-14,
40862204,SUBWAY,BRONX,2015-03-18,
41713226,CAFE MOFONGO,MANHATTAN,2014-10-07,
50001807,MONARCH,MANHATTAN,2015-04-16,A
41647012,TOSHI'S LIVING ROOM,MANHATTAN,2014-03-12,
41670880,WILDFEAST @ WESTSIDE BREWHOUSE,MANHATTAN,2013-10-09,
50000475,E TAVERNA,QUEENS,2013-06-12,A
41360079,FIVE LEAVES,BROOKLYN,2014-06-05,
40734383,AVRA ESTIATORIO,MANHATTAN,2015-06-02,
50000036,BELLE REVE,MANHATTAN,2013-10-22,
41499250,CHINA GARDEN,BROOKLYN,2013-04-13,A
41204031,A LA TURKA,MANHATTAN,2015-04-14,
50008709,STATUE OF LIBERTY DELI,STATEN ISLAND,2015-01-13,C
41704055,JOHNS PIZZA,BRONX,2015-03-27,A
50006488,CAFE TABACO & RON,MANHATTAN,2016-10-06,
41456771,TAQUERIA COATZINGO,QUEENS,2013-10-25,B
41260427,658 KINGS DELI,STATEN ISLAND,2016-05-04,
41649358,SALUD DIVINA/HERBALIFE,QUEENS,2013-11-09,A
40914899,APPLEBEE'S,BROOKLYN,2015-03-04,
40397190,BRAVO PIZZA,MANHATTAN,2015-12-10,
41485818,MARINE PARK GULF COURSE,BROOKLYN,2016-04-10,A
40757699,LABELLA FERRARA,MANHATTAN,2014-12-09,
50003457,GRULLON BAKERY,MANHATTAN,2016-05-19,C
41569582,CHAVELA'S,BROOKLYN,2013-07-11,
50000225,GOLOKA JUICE BAR,MANHATTAN,2014-02-13,A
41329826,PARIS BAGUETTE,QUEENS,2015-08-24,
41112617,BAGELS CAFE/GOWANUS YACHT CLUB,BROOKLYN,2015-07-08,
41338317,IKEA,BROOKLYN,2015-04-03,A
41626658,FU XING,BRONX,2014-07-24,
40783967,THE PIZZA PUB / AMPERSAND,MANHATTAN,2014-11-26,
41689407,NORTHERN MANOR,QUEENS,2015-08-04,C
40932307,FIDDLESTICKS,MANHATTAN,2016-05-13,
41682591,KISSA BAR,QUEENS,2015-04-10,
50012363,SONRISA AZUL,QUEENS,2014-11-01,A
50037168,MISTER PIZZA,BRONX,2015-12-04,
50000999,BAREBURGER,MANHATTAN,2014-09-17,
41155448,CIBAO RESTAURANT,MANHATTAN,2014-06-23,A
41556469,MOSAIC,QUEENS,2014-10-23,A
41189470,CARRO CAFE,BROOKLYN,2014-03-18,
41271523,EL COYOTE BAR,QUEENS,2013-10-04,
41632066,LOS TORITOS BAR RESTAURANT,QUEENS,2013-11-13,B
40832818,LE TRAIN BLEU & B CAFE,MANHATTAN,2015-07-22,A
41182904,CAFE CON PAN BAKERY,BROOKLYN,2013-10-24,B
41487057,THE BURGER GARAGE,QUEENS,2013-04-16,
41693899,THE AVE LUNCH BOX,BROOKLYN,2014-10-21,C
50056145,,BROOKLYN,1900-01-01,
41709299,NO.1 KITCHEN,BROOKLYN,2014-05-13,
41428124,FORTY EIGHT LOUNGE,MANHATTAN,2016-01-05,A
50003763,UNCLE JIMMY'S PIZZA,QUEENS,2014-03-19,A
41618871,TESTO,BROOKLYN,2015-04-09,A
50016759,EL GRAND CHEF RESTAURANT & PIZZERIA,BRONX,2016-06-14,
41541993,ESTRELLITA POBLANA II,BRONX,2014-10-06,
41072012,TOMATO AND BASIL PIZZA,BROOKLYN,2016-08-01,
50002240,CHECKERS,QUEENS,2016-09-08,
50015593,FUKUOKA SHABU-SHABU,QUEENS,2015-12-24,
40387243,JIMMY MAX RESTAURANT,STATEN ISLAND,2013-12-03,B
50010453,LA FOGATA,BROOKLYN,2016-08-24,Z
41638762,FUEGO ROYAL RESTAURANT BAR,BROOKLYN,2015-04-01,
41192316,MINGLES,BRONX,2014-03-08,B
41428346,AJI SUSHI,MANHATTAN,2013-03-05,
41708729,ENERGY FUEL CAFE,BROOKLYN,2016-09-22,
40401224,LA CASA BELLA,BROOKLYN,2014-01-08,B
41688951,LOBO LOCO,BROOKLYN,2013-08-27,
50001364,LECHONERA EL SAZON CRIOLLO,BRONX,2013-10-16,
50017524,MESS HALL,MANHATTAN,2016-07-12,
41643852,Vegan,BROOKLYN,2015-05-07,
40661011,SAN LOCO,MANHATTAN,2016-04-01,B
50004934,RICHI RICH PALACE,QUEENS,2014-02-15,B
41664450,CAFE DADA,BROOKLYN,2015-06-10,A
50036715,BLUESTONE LANE,MANHATTAN,2016-06-02,
40399613,FLAGSHIP DINER,QUEENS,2016-04-27,A
40901214,CHILI'S GRILL & BAR,STATEN ISLAND,2014-07-26,
41430956,TJ'S TASTY CORNER,BROOKLYN,2014-03-25,
40743416,DOMINO'S,QUEENS,2015-02-24,
41139432,THE HAAB MEXICAN CAFE,QUEENS,2014-03-06,A
50036856,COFFEED,MANHATTAN,2016-07-12,
41351354,TXIKITO,MANHATTAN,2016-01-27,A
41238204,LINCOLN TOWERS CAFE,BRONX,2013-08-06,
50039416,BANGKOK B.A.R.,MANHATTAN,2016-06-24,A
40649472,PIER 60,MANHATTAN,2016-04-01,A
40394037,WHITE CASTLE,QUEENS,2016-02-02,A
41316096,ALIMENTOS SALUDABLES - MEXICAN GRILL,BROOKLYN,2013-12-02,
40392162,BEYOGLU,MANHATTAN,2016-01-15,A
50002485,RPM,MANHATTAN,2015-02-03,
50014646,EL REENCUENTRO BAR RESTAURANT,QUEENS,2016-02-27,
41622577,BLUE MARBLE ICE CREAM,BROOKLYN,2015-11-10,A
40597923,BASSETT CATERERS,BROOKLYN,2014-01-02,
50002548,CARIFESTA RESTAURANT,BRONX,2014-03-26,A
41319308,EUROPA CAFE,MANHATTAN,2015-02-20,A
40547085,OMONIA CAFE,BROOKLYN,2015-08-31,A
50016367,EL MANATIAL RESTAURANT & BAR,QUEENS,2014-12-12,
40917772,BUCKLEY'S BAR & RESTAURANT,BROOKLYN,2014-11-06,A
50015467,ABOU BAKERY,QUEENS,2015-11-09,
41599815,MIKA JAPANESE CUISINE & BAR,MANHATTAN,2013-03-22,
50005642,BAGELS AND MORE,MANHATTAN,2015-03-20,
50003572,TERRACE BAGELS,BROOKLYN,2015-02-09,
40394600,THE RESTAURANT,QUEENS,2014-01-29,
41595573,GOLDEN BUN BAKERY,BROOKLYN,2013-11-20,B
41029790,COZY CORNER BAR & RESTAURANT,QUEENS,2015-02-05,A
50001338,KORYODANG BAKERY & CAFE,QUEENS,2016-07-25,A
40380996,SMILING PIZZA,BROOKLYN,2013-09-12,
40510823,PITUSA BAKERY,BRONX,2014-01-15,A
40398440,NICK'S PIZZA,QUEENS,2013-11-27,
41353915,G'S HOMESTYLE COOKING,QUEENS,2014-07-14,
41652560,$1 PIZZA $2 BEER,MANHATTAN,2014-10-27,
41591363,SUBWAY,QUEENS,2015-04-22,A
41583007,LA PEQUENA TASTE OF ITALY PIZZERIA,QUEENS,2013-12-05,A
50054962,MA'S NOODLE FUN,MANHATTAN,2016-09-06,
41478517,CANTEEN 82,MANHATTAN,2016-07-05,
41681345,PUERTO PLATA RESTAURANT,QUEENS,2014-04-03,
41552243,APPLEBEE'S,QUEENS,2013-10-26,A
41244494,SCHNITZI SCHNITZEL BAR,BROOKLYN,2015-08-20,
40865946,BLUE FIN,MANHATTAN,2016-08-11,
41402635,ALDEA RESTAURANT,MANHATTAN,2013-10-15,C
41643104,LHASA FAST FOOD,QUEENS,2015-03-23,A
41721216,CAFE 101,MANHATTAN,2015-01-09,A
41473313,HAPPY GARDEN RESTAURANT,BRONX,2015-08-05,A
40609676,BURGER KING,STATEN ISLAND,2013-01-25,
41355479,THE ISLAND SUSHI & SASHIMI,QUEENS,2016-01-22,C
40653513,IHAWAN,QUEENS,2015-12-22,A
50000345,BROTHERS BAGELS,BROOKLYN,2015-07-27,A
41457867,TOLMAS,QUEENS,2015-03-04,B
40897685,TSQ BRASSERIE,MANHATTAN,2015-04-16,
40576251,MC GUINNESS'S,QUEENS,2016-06-05,A
41372918,DONNYBROOK,MANHATTAN,2014-07-01,A
50003253,PARIS BAGUETTE,MANHATTAN,2016-10-03,A
41597918,STEEPLECHASE COFFEE,BROOKLYN,2014-12-19,A
41677434,BELLA LENA'S,QUEENS,2014-10-29,A
41650198,HINOMARU RAMEN,QUEENS,2016-01-22,
41686353,LA HOGUERA PIASA RESTAURANT & BAKERY,QUEENS,2013-11-02,C
41400378,QUEENS BUFFET,QUEENS,2014-03-17,B
41008388,LANDMARC,MANHATTAN,2014-11-17,B
41400378,QUEENS BUFFET,QUEENS,2014-12-20,
40929887,JIMMYS AMERICAN GRILL & BAR,MANHATTAN,2014-04-16,
40756287,BARBARESCO,MANHATTAN,2016-09-15,A
41272215,SUBWAY,MANHATTAN,2014-07-30,A
41083343,GRIMALDI'S,BROOKLYN,2014-12-10,A
40388260,AMNON KOSHER PIZZA,BROOKLYN,2016-07-14,
41366292,CARIDAD RESTAURANT,BRONX,2016-03-29,
40949604,CHEESY PIZZA,MANHATTAN,2016-09-06,A
40513133,EL CONTINENTAL RESTAURANT,BROOKLYN,2012-10-25,
41149653,O'BRIENS,MANHATTAN,2014-11-13,
50002381,WASABI,BROOKLYN,2013-11-27,
50000254,MOGU SUSHI,QUEENS,2015-02-18,
40980062,TOKYO SUSHI JAPANESE RESTAURANT,STATEN ISLAND,2014-05-16,
50010344,ESTRELLA MEXICAN RESTAURANT,BRONX,2015-09-19,
41176172,GENNARO RESTAURANT,MANHATTAN,2014-06-26,A
41041936,ANDREW'S PIZZERIA,QUEENS,2016-09-29,A
50035747,SWEET SPOT,QUEENS,2015-07-09,
50000995,THE MEATBALL SHOP,MANHATTAN,2016-01-06,
41032440,CLIFFORD CHANCE CAFETERIA,MANHATTAN,2015-01-13,A
50007413,FLUSHING BANGGANE,QUEENS,2014-09-24,
41529391,CHINA WOK,BROOKLYN,2015-03-19,A
50037756,THE FEDERAL BAR BROOKLYN,BROOKLYN,2015-12-01,A
40692361,ANDREW'S COFFEE SHOP,BROOKLYN,2013-09-26,A
40884510,JAVA GIRL,MANHATTAN,2013-06-04,
40372831,CHEN'S CHINESE,STATEN ISLAND,2013-12-04,A
41322812,ROCKY'S PIZZERIA & RESTAURANT II,MANHATTAN,2013-12-05,
40401025,SAVORE,MANHATTAN,2014-06-20,
40752011,CAFE AMORE'S RESTAURANT,MANHATTAN,2014-11-13,A
50047911,BULGOGI BBQ,QUEENS,2016-08-23,B
40700724,SCALINI FEDELI,MANHATTAN,2013-12-03,
41434187,ARMANDO'S RESTAURANT,BROOKLYN,2015-05-13,
41581031,SUBWAY,MANHATTAN,2013-08-22,A
41605223,YU SUSHI,MANHATTAN,2015-01-22,
41689125,MJB SOUTH (NAMM CAFE),BROOKLYN,2016-03-03,A
41512566,FUSHA,MANHATTAN,2015-06-17,A
50016433,BOOMWICH,BROOKLYN,2015-01-26,
41704068,HANJAN,MANHATTAN,2013-04-10,
40395152,UNCLE VANYA,MANHATTAN,2014-12-30,
41678386,CORKY'S DINER,BRONX,2015-04-28,
40996223,THE FOUR FACED LIAR,MANHATTAN,2015-07-01,A
40388639,GLENDALE PIZZA,QUEENS,2014-08-21,
50005741,MOON & FLOWER HOUSE,BROOKLYN,2015-04-15,
50017552,LITTLE SKIPS,BROOKLYN,2015-09-02,
41703549,POPEYES LOUISIANA KITCHEN,QUEENS,2015-09-10,A
50011580,KODAMA SUSHI,MANHATTAN,2015-10-06,
40395343,FELIX,MANHATTAN,2016-05-04,A
41666628,HAPPY & HEALTHY,BROOKLYN,2014-06-06,
41314548,THINK COFFEE,MANHATTAN,2016-04-12,
50015859,LAO MA MA LA TANG,QUEENS,2015-06-17,
50000055,BANKOK CUISINE,QUEENS,2015-02-05,
40364518,7B BAR,MANHATTAN,2016-05-31,A
50000529,TU AREPA PIZZA CAFE,QUEENS,2015-02-24,B
40987023,BISTRO CATERERS,MANHATTAN,2016-07-22,
50032898,KENNEDY FRIED CHICKEN,BRONX,2016-03-28,A
41555664,MABAT,BROOKLYN,2014-01-16,
50013021,TROY,STATEN ISLAND,2016-04-06,
50001842,AMAZE,MANHATTAN,2015-02-10,C
50041322,CRAVE FISH BAR,MANHATTAN,2016-08-25,A
50044001,TAPOUT FITNESS,MANHATTAN,2016-01-06,
41198981,ATHENS EL GRILL RESTAURANT & BAR,QUEENS,2013-10-02,
40949521,CAFE CENTRO,MANHATTAN,2016-05-27,
41250454,ALICE'S TEA CUP,MANHATTAN,2016-02-16,B
41646919,LA PERRADA DE CHALO,QUEENS,2013-05-02,A
41523665,PARSON'S DINER,QUEENS,2016-04-14,
50008840,VICTORY CANTINA,STATEN ISLAND,2016-09-15,A
50048303,THE BUTCHER'S DAUGHTER,MANHATTAN,2016-07-06,
40949521,CAFE CENTRO,MANHATTAN,2016-06-15,A
41699945,KING'S WOK RESTAURANT,BROOKLYN,2015-02-05,A
41337181,EL TIO PIO,BROOKLYN,2015-10-16,A
41476051,PICCOLO CAFE,MANHATTAN,2014-02-14,
41705359,AMERICAN CUT,MANHATTAN,2015-05-26,
50002204,MYWAYCUP COFFEE,MANHATTAN,2013-09-24,
41070330,LENNY'S PIZZERIA,QUEENS,2016-07-19,A
40364347,METROPOLITAN CLUB,MANHATTAN,2014-10-16,B
50000412,BLUE SMOKE/ON THE ROAD,QUEENS,2014-06-17,A
41231342,ANTHONY & JOE'S PIZZA,BRONX,2013-06-04,
50037525,BRADO THIN CRUST PIZZA,BROOKLYN,2016-10-03,
41547917,DUE PONTI RISTORANTE ITALIANO,QUEENS,2016-05-12,A
40667700,BAGEL LAND,STATEN ISLAND,2014-02-19,
50001089,BLANCA/SEVERED HEADS,BROOKLYN,2015-04-17,A
40936610,JACK DEMSEY'S PUB,MANHATTAN,2013-01-30,A
41632066,LOS TORITOS BAR RESTAURANT,QUEENS,2013-10-18,
40874215,El Charro Bakery,BROOKLYN,2014-12-18,A
40977865,BOBBY VAN'S STEAKHOUSE,MANHATTAN,2015-01-09,
41711365,HOMETOWN CUISINE,BROOKLYN,2014-04-08,
41108012,SILVER SPOON RESTAURANT,QUEENS,2016-03-14,A
50037137,FUNNY BBQ,MANHATTAN,2016-06-28,A
50045375,LETTUCE EAT,BRONX,2016-05-28,
41025084,BRASS MONKEY,MANHATTAN,2015-06-15,A
41536710,CHIKURIN,BROOKLYN,2016-09-02,
41440450,"KFC, TACO BELL",BROOKLYN,2016-05-11,
41073527,PARS GRILL HOUSE,MANHATTAN,2014-03-27,A
41722813,PONCHE TAQUERIA,MANHATTAN,2014-10-28,
50017305,COFFEED,MANHATTAN,2015-10-27,B
41542863,LUCKY RESTAURANT,BRONX,2016-02-20,
41397464,SAMMY'S ORIGINAL SHRIMP BOX,BRONX,2016-04-07,A
50045040,SKYARD RESTAURANT & LOUNGE,BRONX,1900-01-01,
50005858,KING'S KITCHEN,BROOKLYN,2015-09-01,A
50001842,AMAZE,MANHATTAN,2015-02-10,C
40759928,NINO'S PIZZA,BROOKLYN,2013-12-14,
50046888,HONG KONG HOUSE,QUEENS,2016-06-29,A
50018680,KATONAH PIZZA,BRONX,2015-03-04,A
50044201,SALUD RESTAURANT,BROOKLYN,2016-10-12,Z
50002099,A & C COFFEE SHOP AND PIZZERIA,BROOKLYN,2014-05-01,A
41280104,NO 1 LUCK SUNG RESTAURANT,BRONX,2015-07-10,C
41617210,DORADO,MANHATTAN,2013-04-23,
41007719,JAMBA JUICE,MANHATTAN,2014-09-09,A
41647192,PACKARD  CAFE,QUEENS,2014-12-30,
41566073,"DUNKIN' DONUTS, BASKIN ROBBINS",MANHATTAN,2016-05-03,A
41548686,ABA TURKISH RESTAURANT,MANHATTAN,2014-12-16,
41705867,PIZZA NOVA,MANHATTAN,2013-11-06,
41363953,GRAMERCY TERRACE (GRAMERCY PARK HOTEL),MANHATTAN,2013-10-16,
41426077,GEORGIO'S PIZZERIA,MANHATTAN,2015-06-29,
50000256,CHAMPAGNE BAR AND ROSE CLUB,MANHATTAN,2013-11-18,
41645569,W NEW YORK BANQUET KITCHEN AND CAFETERIA,MANHATTAN,2014-04-07,
40743432,DOMINO'S,QUEENS,2013-01-29,A
41166368,TUTTO L'ITALIANO,STATEN ISLAND,2014-07-24,
50001260,NO 8 CHINESE RESTAURANT,BRONX,2015-10-13,A
40987564,"DUNKIN' DONUTS, BASKIN ROBBINS",QUEENS,2015-10-08,A
40402238,WOOD BINE CATERERS,BROOKLYN,2016-05-28,A
41365690,JOY GARDEN RESTAURANT,BRONX,2015-11-09,A
41641101,SIRENAS,BRONX,2015-11-13,
41036474,PETITE ABEILLE,MANHATTAN,2015-10-30,
41285603,ANTHONY'S RESTAURANT & PIZZERIA,BROOKLYN,2014-11-22,A
41612269,GREEN TOMATO,MANHATTAN,2016-08-02,C
41256363,PANDA GARDEN,QUEENS,2014-06-02,A
40547904,BUONA NOTTE RISTORANTE,MANHATTAN,2016-05-25,A
40920992,GATSBY'S,MANHATTAN,2013-12-04,
41533453,BROOKLYN STOOPS,BROOKLYN,2014-09-10,
40956001,UMI SUSHI JAPANESE CUISINE,MANHATTAN,2014-04-30,A
50017476,DUNKIN' DONUTS,MANHATTAN,2015-11-20,A
50010593,SUBWAY/NATHAN'S FAMOUS,QUEENS,2016-03-23,A
41123535,TACO KING,QUEENS,2014-06-16,
41235694,STATEN ISLAND DINER,STATEN ISLAND,2015-02-04,A
40815044,IRON CHEF HOUSE,BROOKLYN,2016-06-24,
50001483,CROWN FRIED CHICKEN,QUEENS,2014-07-31,
41357926,EL PASO TAQUERIA,MANHATTAN,2014-03-06,P
41710558,GOOD FORTUNE RESTAURANT,QUEENS,2014-09-23,C
41074629,DOMINO'S,BRONX,2014-04-02,
41138056,MEAL MART,BROOKLYN,2016-01-26,A
41512888,LASANI RESTAURANT,MANHATTAN,2015-08-03,A
40927513,ISLA OF VERDE CAFE,BRONX,2013-12-03,
40375369,OZONE PIZZERIA,QUEENS,2015-01-07,
50051405,FRANK'S PIZZERIA,BROOKLYN,2016-06-23,
41645238,THE COFFEE BEAN & TEA LEAF,MANHATTAN,2014-06-17,A
50015102,ENZO'S PIZZERIA,BROOKLYN,2016-06-16,A
50012578,LA PEQUENA COLOMBIA,QUEENS,2014-08-27,A
50034679,DIVERSE DIM SUM,QUEENS,2015-06-01,A
41270009,FORTY CARROTS,MANHATTAN,2015-01-22,
41612649,MISH MASH GOURMET,BROOKLYN,2013-07-23,
40386147,JACKS ALE HOUSE,QUEENS,2014-09-11,B
40919065,EDISON RESTAURANT,BRONX,2015-05-28,
41505614,CROWN FRIED CHICKEN,BROOKLYN,2013-09-03,
41560911,ANTALIA TURKISH CUISINE,MANHATTAN,2016-01-06,
50008598,GRACIE'S ON 2ND,MANHATTAN,2014-11-06,A
50015838,LUX BAR & GRILL,MANHATTAN,2014-12-03,C
41116617,EDDIE'S SWEET SHOP,QUEENS,2015-10-21,A
41115447,UNO PIZZERIA AND GRILL,BROOKLYN,2015-08-03,A
41190059,PAL'S HERO SHOP,BROOKLYN,2013-12-03,A
40921141,ALBERTO'S,QUEENS,2015-12-02,A
41709604,TEXAS CHICKEN & BURGERS,MANHATTAN,2013-07-22,
50017256,EUGENE & CO,BROOKLYN,2015-11-05,
50036795,EDWARD LUNCH RESTAURANT,BROOKLYN,2015-06-13,
40369051,STEVE'S COFFEE SHOP,QUEENS,2016-03-29,A
50015968,MIDWOOD FLATS,BROOKLYN,2014-11-28,
40853175,ALIBABA,MANHATTAN,2015-05-19,
41577558,SUBWAY,MANHATTAN,2014-02-03,A
41276466,FAYROOZ,QUEENS,2013-11-21,A
41419773,NATUREWORKS RESTAURANT,MANHATTAN,2016-09-22,Z
41056164,CACIO & PEPE,MANHATTAN,2016-09-21,Z
40741900,GIORGIO'S OF GRAMERCY,MANHATTAN,2014-07-29,
50003701,MILLER'S ALE HOUSE,STATEN ISLAND,2014-03-26,
41088798,MENDYS RESTAURANT,BROOKLYN,2015-04-29,A
41277564,DUNKIN' DONUTS,QUEENS,2013-12-04,A
41356229,INCHEON RESTAURANT,QUEENS,2013-07-15,C
41618267,PHOENIX,MANHATTAN,2015-02-24,
40369017,PALM TOO,MANHATTAN,2015-11-19,
50000969,LUNG SING,QUEENS,2014-03-05,B
41576328,BO BO KITCHEN CHINESE RESTAURANT,BROOKLYN,2014-11-20,
41561025,CIRCLE LINE XII,MANHATTAN,2015-05-21,A
40893866,DOMINO'S,MANHATTAN,2014-10-21,
41598933,THE RED LANTERN,BROOKLYN,2014-07-03,A
41460563,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,BROOKLYN,2015-03-06,A
50000207,QUALITY ITALIAN STEAKHOUSE,MANHATTAN,2014-01-08,B
41663220,US FRIED CHICKEN & PIZZA,BROOKLYN,2014-09-16,
50003022,TEAVANA,MANHATTAN,2013-12-23,A
40367534,MR BROADWAY KOSHER RESTAURANT,MANHATTAN,2015-05-26,A
41282127,LOS TRES POTRILLOS RESTAURANT,QUEENS,2015-02-11,B
41474954,MIKADO BISTRO,MANHATTAN,2014-02-11,A
41429004,ALTUS CAFE,MANHATTAN,2015-09-04,
41405535,TWO BOOTS,MANHATTAN,2015-07-20,
50040590,KENNEDY FRIED CHICKEN,MANHATTAN,2015-09-23,C
50009127,BAGEL CAFE,BROOKLYN,2016-01-12,
41525144,MANGO'S RESTAURANT & CATERING,BRONX,2015-01-24,
50018061,TROPICAL PARADISE RESTAURANT & BAKERY,BROOKLYN,2015-02-18,
41157563,QUAINT,QUEENS,2014-04-11,
41485148,AROME CAFE II,MANHATTAN,2015-10-16,
41386399,AN CHOI,MANHATTAN,2013-12-03,A
40928483,RICE TO RICHES,MANHATTAN,2013-11-22,
50036472,CROWN FRIED CHICKEN,BROOKLYN,2016-09-12,
50011181,CORNER CAFE,BROOKLYN,2015-05-06,
40391350,VACCARO'S PIZZERIA & TRATTORIA,QUEENS,2016-04-12,
41673743,BIG APPLE CAFE,MANHATTAN,2016-04-08,
41536979,BELLIZZI'S BROADWAY CATERING,QUEENS,2014-04-12,A
41646824,"IRIS TEA & BAKERY, QUICKLY",QUEENS,2014-04-24,
50014473,CENTRAL CARIBBEAN BAKERY,BRONX,2015-09-28,A
41700146,XELA JU RESTAURANT,QUEENS,2016-08-08,A
41711196,ZOE CAFE,MANHATTAN,2014-06-21,
41228799,DONUT CONNECTION,BROOKLYN,2015-12-02,
40511904,KITTY KIERNANS,BROOKLYN,2015-01-22,A
50001544,FIVE GUYS FAMOUS BURGERS AND FRIES,MANHATTAN,2014-02-15,A
41690590,POURING RIBBONS,MANHATTAN,2014-02-12,
41327097,SURFSIDE BAGELS,QUEENS,2015-07-13,C
50006379,BETTER GOURMET HEALTH KITCHEN,STATEN ISLAND,2015-07-01,
41533970,DUNKIN' DONUTS,BRONX,2015-10-17,
50002256,ASURA ASIAN BISTRO,MANHATTAN,2015-06-22,
50048332,HEALTHY CHOICE KITCHEN,BROOKLYN,2016-07-07,
41330933,D & S BAKERY,BROOKLYN,2014-07-07,A
40393532,J.J. BUBBLES,BROOKLYN,2015-06-10,A
50033281,LINCOLN SQUARE STEAK,MANHATTAN,2015-04-15,
50047491,KB 50 KITCHEN BAR,MANHATTAN,2016-05-10,A
50000585,DUNKIN' DONUTS,QUEENS,2015-04-27,A
41687410,ANI SUSHI,BROOKLYN,2016-06-21,A
50001472,EL GRAN VALLE II,BRONX,2015-08-08,A
50001233,KINJO,BROOKLYN,2014-12-26,
41350171,"70KING, BURGER KING, POPEYES LOUISIANA KITCHEN",QUEENS,2015-10-29,A
41635871,OVER THE EIGHT,BROOKLYN,2014-06-26,B
41598322,YUMMY YUMMY CHINESE RESTAURANT,QUEENS,2016-08-03,A
41653388,CHAGALL BISTRO,BROOKLYN,2013-10-10,
40395480,BROADWAY STATION,QUEENS,2015-12-23,A
40999193,KO SUSHI,MANHATTAN,2016-10-08,
50014586,FESTAC GRILL,BROOKLYN,2015-08-20,
50016149,SAVORY,MANHATTAN,2016-09-26,Z
41693685,JASSI'S FINE INDIAN CUISINE,QUEENS,2016-08-02,A
50008191,SHAKE SHAKE 8 KTV,QUEENS,2015-01-02,B
41025331,GUY & GALLARD 8,MANHATTAN,2014-06-09,
40393413,V & S PIZZERIA OF SHEAPSHEAD BAY,BROOKLYN,2014-12-29,
41702431,BOMBAY JUNCTION/PIZZA KING,MANHATTAN,2016-06-28,
41416092,GUADALUPE BAR AND GRILL,MANHATTAN,2013-08-19,
41213163,PAESANO'S,MANHATTAN,2016-05-24,
40718835,TRIOMPHE,MANHATTAN,2016-05-25,
41316656,I SODI,MANHATTAN,2014-02-26,
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,2016-06-07,A
41693374,ALEX CAFE & DELI,MANHATTAN,2014-07-18,
41083469,LA GATA GOLOSA BAKERY CAFE' RESTAURANT,QUEENS,2016-02-23,B
41698652,CHINA INN BUFFET,BRONX,2015-08-05,B
41670534,Iron Sushi,MANHATTAN,2014-12-30,A
41386041,CROWN FRIED CHICKEN,BROOKLYN,2013-06-19,A
40874132,SIDESHOWS BY THE SEASHORE,BROOKLYN,2014-06-14,A
50000926,TBAAR,BROOKLYN,2013-06-25,B
41707875,NEW GOLDEN STAR RESTAURANT,MANHATTAN,2016-09-08,Z
40390232,CHO-SEN GARDEN,QUEENS,2016-04-11,A
